price,transfer_date,postcode,property_type,town_city,district,county
425000,2025-08-28T00:00:00Z,NR31 9SN,D,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
225000,2025-09-05T00:00:00Z,NR6 7QF,T,NORWICH,BROADLAND,NORFOLK
150000,2025-03-31T00:00:00Z,PE30 4UX,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
420000,2025-08-18T00:00:00Z,PE38 0DB,D,DOWNHAM MARKET,KING'S LYNN AND WEST NORFOLK,NORFOLK
232000,2025-07-30T00:00:00Z,IP25 7RA,S,THETFORD,BRECKLAND,NORFOLK
205000,2025-09-17T00:00:00Z,NR31 9QY,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
230000,2025-09-05T00:00:00Z,PE34 4RF,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
295000,2025-09-05T00:00:00Z,NR25 7DQ,D,HOLT,NORTH NORFOLK,NORFOLK
370000,2025-08-21T00:00:00Z,NR28 9JF,D,NORTH WALSHAM,NORTH NORFOLK,NORFOLK
260000,2025-09-10T00:00:00Z,NR15 1ND,S,NORWICH,SOUTH NORFOLK,NORFOLK
109000,2025-08-28T00:00:00Z,NR26 8HD,F,SHERINGHAM,NORTH NORFOLK,NORFOLK
339000,2025-08-29T00:00:00Z,NR9 4BT,D,NORWICH,SOUTH NORFOLK,NORFOLK
200000,2025-08-08T00:00:00Z,NR12 8FB,F,NORWICH,NORTH NORFOLK,NORFOLK
190000,2025-09-05T00:00:00Z,NR3 1JZ,S,NORWICH,NORWICH,NORFOLK
675000,2025-08-15T00:00:00Z,NR15 1AL,D,NORWICH,SOUTH NORFOLK,NORFOLK
210000,2025-08-27T00:00:00Z,NR10 5JY,T,NORWICH,NORTH NORFOLK,NORFOLK
360000,2025-09-01T00:00:00Z,NR17 2EL,D,ATTLEBOROUGH,BRECKLAND,NORFOLK
134000,2025-08-26T00:00:00Z,NR1 3SG,F,NORWICH,NORWICH,NORFOLK
285000,2025-08-28T00:00:00Z,NR5 0UR,T,NORWICH,SOUTH NORFOLK,NORFOLK
250000,2025-07-22T00:00:00Z,NR7 0LT,T,NORWICH,BROADLAND,NORFOLK
190000,2025-08-15T00:00:00Z,IP21 4EB,D,DISS,SOUTH NORFOLK,NORFOLK
300000,2025-08-08T00:00:00Z,NR18 0NG,D,WYMONDHAM,SOUTH NORFOLK,NORFOLK
120000,2025-08-29T00:00:00Z,NR6 6RZ,F,NORWICH,BROADLAND,NORFOLK
215000,2025-08-01T00:00:00Z,PE14 7NS,S,WISBECH,KING'S LYNN AND WEST NORFOLK,NORFOLK
300000,2025-09-19T00:00:00Z,NR18 0ER,S,WYMONDHAM,SOUTH NORFOLK,NORFOLK
250000,2025-08-28T00:00:00Z,NR8 5FP,T,NORWICH,SOUTH NORFOLK,NORFOLK
300000,2025-07-31T00:00:00Z,NR10 4FG,D,NORWICH,BROADLAND,NORFOLK
290000,2025-06-20T00:00:00Z,NR13 4AZ,T,NORWICH,BROADLAND,NORFOLK
290000,2025-08-22T00:00:00Z,NR14 7SF,D,NORWICH,SOUTH NORFOLK,NORFOLK
83000,2025-03-31T00:00:00Z,NR3 2JF,F,NORWICH,NORWICH,NORFOLK
880000,2025-03-25T00:00:00Z,NR16 1DR,D,NORWICH,SOUTH NORFOLK,NORFOLK
209950,2025-04-07T00:00:00Z,NR9 5RF,T,NORWICH,BRECKLAND,NORFOLK
192500,2025-08-15T00:00:00Z,NR10 5JS,T,NORWICH,NORTH NORFOLK,NORFOLK
255000,2025-08-13T00:00:00Z,IP26 5EX,D,THETFORD,BRECKLAND,NORFOLK
390000,2025-09-19T00:00:00Z,NR12 8FB,D,NORWICH,NORTH NORFOLK,NORFOLK
575000,2025-08-13T00:00:00Z,NR12 8DP,D,NORWICH,NORTH NORFOLK,NORFOLK
240000,2025-09-05T00:00:00Z,NR18 9NE,S,WYMONDHAM,SOUTH NORFOLK,NORFOLK
151000,2025-08-29T00:00:00Z,IP22 4RD,F,DISS,SOUTH NORFOLK,NORFOLK
178000,2025-03-25T00:00:00Z,PE30 1AX,T,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
330000,2025-09-10T00:00:00Z,NR16 2AB,S,NORWICH,BRECKLAND,NORFOLK
262500,2025-09-04T00:00:00Z,NR3 3EH,S,NORWICH,NORWICH,NORFOLK
210000,2025-09-12T00:00:00Z,IP24 3HD,S,THETFORD,BRECKLAND,NORFOLK
205000,2025-08-05T00:00:00Z,NR13 4JF,T,NORWICH,BROADLAND,NORFOLK
292000,2025-09-08T00:00:00Z,NR19 2HG,S,DEREHAM,BRECKLAND,NORFOLK
410000,2025-09-03T00:00:00Z,NR18 0DA,D,WYMONDHAM,SOUTH NORFOLK,NORFOLK
187500,2025-08-08T00:00:00Z,NR7 0TL,S,NORWICH,BROADLAND,NORFOLK
150000,2025-03-28T00:00:00Z,NR24 2JT,D,MELTON CONSTABLE,NORTH NORFOLK,NORFOLK
173000,2025-02-07T00:00:00Z,PE37 7EN,S,SWAFFHAM,BRECKLAND,NORFOLK
200000,2025-08-01T00:00:00Z,PE33 9BU,S,KING'S LYNN,BRECKLAND,NORFOLK
385000,2025-09-09T00:00:00Z,PE32 1UW,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
602500,2025-08-06T00:00:00Z,NR18 9LH,S,WYMONDHAM,SOUTH NORFOLK,NORFOLK
122000,2025-09-19T00:00:00Z,NR30 3DN,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
165000,2025-03-28T00:00:00Z,NR19 1PN,S,DEREHAM,BRECKLAND,NORFOLK
440000,2025-03-28T00:00:00Z,NR8 6TD,S,NORWICH,BROADLAND,NORFOLK
160000,2025-09-10T00:00:00Z,NR18 0EJ,T,WYMONDHAM,SOUTH NORFOLK,NORFOLK
307000,2025-09-12T00:00:00Z,PE38 9PS,D,DOWNHAM MARKET,KING'S LYNN AND WEST NORFOLK,NORFOLK
250000,2025-09-17T00:00:00Z,NR1 4JT,S,NORWICH,NORWICH,NORFOLK
422000,2025-08-18T00:00:00Z,NR16 2NQ,T,NORWICH,BRECKLAND,NORFOLK
230000,2025-09-19T00:00:00Z,NR14 8LH,S,NORWICH,SOUTH NORFOLK,NORFOLK
460000,2025-08-21T00:00:00Z,NR4 6UL,D,NORWICH,SOUTH NORFOLK,NORFOLK
145000,2025-08-15T00:00:00Z,PE30 5LL,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
187500,2025-03-28T00:00:00Z,IP27 0RG,T,BRANDON,BRECKLAND,NORFOLK
320000,2025-08-07T00:00:00Z,NR2 4EJ,T,NORWICH,NORWICH,NORFOLK
140000,2025-08-19T00:00:00Z,NR31 0EX,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
462500,2025-08-29T00:00:00Z,NR4 6LT,D,NORWICH,NORWICH,NORFOLK
345000,2025-09-05T00:00:00Z,NR9 3HN,S,NORWICH,SOUTH NORFOLK,NORFOLK
235000,2025-08-07T00:00:00Z,PE31 7ES,T,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
215000,2025-03-19T00:00:00Z,NR3 2QU,S,NORWICH,NORWICH,NORFOLK
310000,2025-09-10T00:00:00Z,PE14 9EY,D,WISBECH,KING'S LYNN AND WEST NORFOLK,NORFOLK
220500,2025-09-01T00:00:00Z,PE38 0JS,S,DOWNHAM MARKET,KING'S LYNN AND WEST NORFOLK,NORFOLK
180000,2025-09-11T00:00:00Z,PE33 0DA,T,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
285000,2025-09-15T00:00:00Z,NR6 5AD,D,NORWICH,BROADLAND,NORFOLK
260000,2025-09-02T00:00:00Z,NR9 3PP,S,NORWICH,SOUTH NORFOLK,NORFOLK
525000,2025-09-10T00:00:00Z,NR6 6DD,D,NORWICH,NORWICH,NORFOLK
450000,2025-03-24T00:00:00Z,NR14 7JX,D,NORWICH,SOUTH NORFOLK,NORFOLK
1060000,2025-09-03T00:00:00Z,NR15 1YD,D,NORWICH,SOUTH NORFOLK,NORFOLK
590000,2025-09-03T00:00:00Z,NR16 1BY,D,NORWICH,SOUTH NORFOLK,NORFOLK
650000,2025-03-20T00:00:00Z,NR26 8JB,D,SHERINGHAM,NORTH NORFOLK,NORFOLK
315000,2025-08-14T00:00:00Z,PE36 5JF,D,HUNSTANTON,KING'S LYNN AND WEST NORFOLK,NORFOLK
275000,2025-03-14T00:00:00Z,NR11 6HA,D,NORWICH,BROADLAND,NORFOLK
195000,2025-08-22T00:00:00Z,IP25 6DQ,S,THETFORD,BRECKLAND,NORFOLK
245000,2025-09-05T00:00:00Z,NR7 9DY,S,NORWICH,NORWICH,NORFOLK
240000,2025-08-14T00:00:00Z,IP22 4HX,S,DISS,SOUTH NORFOLK,NORFOLK
125000,2025-08-13T00:00:00Z,NR7 0SJ,F,NORWICH,BROADLAND,NORFOLK
257000,2025-08-29T00:00:00Z,NR7 9DZ,T,NORWICH,NORWICH,NORFOLK
185000,2025-03-27T00:00:00Z,IP26 4AF,T,THETFORD,KING'S LYNN AND WEST NORFOLK,NORFOLK
163000,2025-04-10T00:00:00Z,NR17 1QL,F,ATTLEBOROUGH,BRECKLAND,NORFOLK
170000,2025-08-22T00:00:00Z,NR31 7NY,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
260000,2025-09-01T00:00:00Z,NR10 5JR,S,NORWICH,NORTH NORFOLK,NORFOLK
205000,2025-07-11T00:00:00Z,NR31 8NA,S,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
370000,2025-09-03T00:00:00Z,NR14 8EW,S,NORWICH,SOUTH NORFOLK,NORFOLK
73500,2025-08-22T00:00:00Z,PE30 1AN,F,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
270000,2025-09-08T00:00:00Z,IP22 4UE,S,DISS,SOUTH NORFOLK,NORFOLK
295000,2025-09-03T00:00:00Z,IP20 9EZ,S,HARLESTON,SOUTH NORFOLK,NORFOLK
242000,2025-07-21T00:00:00Z,NR16 2NE,T,NORWICH,BRECKLAND,NORFOLK
330000,2025-08-27T00:00:00Z,NR8 6EL,D,NORWICH,BROADLAND,NORFOLK
640000,2025-03-24T00:00:00Z,NR11 6AL,T,NORWICH,BROADLAND,NORFOLK
320000,2025-08-28T00:00:00Z,NR10 3EQ,D,NORWICH,BROADLAND,NORFOLK
295000,2025-09-12T00:00:00Z,NR31 9QL,D,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
355000,2025-08-22T00:00:00Z,NR18 0FY,T,WYMONDHAM,SOUTH NORFOLK,NORFOLK
210000,2025-09-08T00:00:00Z,IP20 9GN,S,HARLESTON,SOUTH NORFOLK,NORFOLK
340000,2025-09-03T00:00:00Z,NR20 5ST,S,DEREHAM,BRECKLAND,NORFOLK
320000,2025-08-15T00:00:00Z,IP22 4UB,D,DISS,SOUTH NORFOLK,NORFOLK
300000,2025-08-26T00:00:00Z,NR2 4EY,S,NORWICH,NORWICH,NORFOLK
240000,2025-09-22T00:00:00Z,NR14 6AL,D,NORWICH,SOUTH NORFOLK,NORFOLK
380000,2025-08-15T00:00:00Z,NR17 1TU,D,ATTLEBOROUGH,BRECKLAND,NORFOLK
95000,2025-03-03T00:00:00Z,NR30 2DP,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
129000,2025-02-28T00:00:00Z,NR8 6YJ,F,NORWICH,BROADLAND,NORFOLK
670000,2025-02-27T00:00:00Z,NR18 0BG,O,WYMONDHAM,SOUTH NORFOLK,NORFOLK
86000,2025-02-12T00:00:00Z,NR31 0HS,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
175000,2025-01-16T00:00:00Z,IP22 4LN,O,DISS,SOUTH NORFOLK,NORFOLK
192500,2025-02-21T00:00:00Z,NR27 0DJ,O,CROMER,NORTH NORFOLK,NORFOLK
128000,2025-02-18T00:00:00Z,NR31 6LR,S,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
360000,2025-03-07T00:00:00Z,NR27 9DQ,T,CROMER,NORTH NORFOLK,NORFOLK
170000,2025-01-13T00:00:00Z,NR12 9EB,D,NORWICH,NORTH NORFOLK,NORFOLK
145000,2025-02-26T00:00:00Z,PE37 7DW,T,SWAFFHAM,BRECKLAND,NORFOLK
200000,2025-02-28T00:00:00Z,NR3 2QU,S,NORWICH,NORWICH,NORFOLK
192000,2025-03-20T00:00:00Z,NR28 9XR,T,NORTH WALSHAM,NORTH NORFOLK,NORFOLK
350000,2025-02-28T00:00:00Z,NR19 1AH,D,DEREHAM,BRECKLAND,NORFOLK
240000,2025-02-07T00:00:00Z,PE37 7HP,O,SWAFFHAM,BRECKLAND,NORFOLK
220000,2025-02-28T00:00:00Z,NR10 4LW,D,NORWICH,BROADLAND,NORFOLK
256000,2025-03-07T00:00:00Z,NR15 2YY,T,NORWICH,SOUTH NORFOLK,NORFOLK
115000,2025-01-10T00:00:00Z,NR7 0EF,F,NORWICH,BROADLAND,NORFOLK
190000,2025-02-19T00:00:00Z,NR2 4JX,T,NORWICH,NORWICH,NORFOLK
2950000,2025-01-31T00:00:00Z,PE36 6LE,O,HUNSTANTON,KING'S LYNN AND WEST NORFOLK,NORFOLK
132000,2025-03-05T00:00:00Z,PE30 5NA,T,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
231500,2025-01-31T00:00:00Z,NR6 7HD,D,NORWICH,BROADLAND,NORFOLK
270000,2025-02-28T00:00:00Z,IP22 4PG,D,DISS,SOUTH NORFOLK,NORFOLK
95000,2025-02-03T00:00:00Z,NR31 6AN,O,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
115000,2025-03-07T00:00:00Z,IP24 2BL,T,THETFORD,BRECKLAND,NORFOLK
200000,2025-03-14T00:00:00Z,NR1 1XR,F,NORWICH,NORWICH,NORFOLK
172000,2025-02-10T00:00:00Z,NR19 1XW,T,DEREHAM,BRECKLAND,NORFOLK
175000,2025-03-24T00:00:00Z,NR31 7RL,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
295000,2025-02-28T00:00:00Z,NR14 6SW,S,NORWICH,SOUTH NORFOLK,NORFOLK
1600000,2025-02-21T00:00:00Z,NR18 9TE,O,WYMONDHAM,SOUTH NORFOLK,NORFOLK
450000,2025-02-07T00:00:00Z,IP22 4JZ,O,DISS,SOUTH NORFOLK,NORFOLK
685000,2025-08-29T00:00:00Z,NR10 3LT,D,NORWICH,BROADLAND,NORFOLK
125000,2025-08-21T00:00:00Z,PE34 3JQ,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
280000,2025-08-06T00:00:00Z,NR30 4AH,S,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
320000,2025-08-27T00:00:00Z,NR30 4EA,D,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
280000,2025-03-20T00:00:00Z,PE31 6RF,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
127000,2025-09-03T00:00:00Z,NR29 4JJ,D,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
585000,2025-03-31T00:00:00Z,NR2 3RD,T,NORWICH,NORWICH,NORFOLK
250000,2025-09-05T00:00:00Z,NR30 5UP,D,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
195000,2025-04-24T00:00:00Z,NR31 7HF,S,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
360000,2025-07-25T00:00:00Z,NR8 6YB,D,NORWICH,BROADLAND,NORFOLK
250000,2025-08-12T00:00:00Z,PE31 6JF,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
255000,2025-08-29T00:00:00Z,NR4 6LH,T,NORWICH,NORWICH,NORFOLK
245000,2025-08-18T00:00:00Z,PE36 5NG,S,HUNSTANTON,KING'S LYNN AND WEST NORFOLK,NORFOLK
250000,2025-08-15T00:00:00Z,NR14 6HD,S,NORWICH,SOUTH NORFOLK,NORFOLK
196000,2025-09-05T00:00:00Z,NR30 4NB,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
225000,2025-08-27T00:00:00Z,NR5 0ST,S,NORWICH,SOUTH NORFOLK,NORFOLK
470000,2025-03-12T00:00:00Z,NR14 7LZ,S,NORWICH,SOUTH NORFOLK,NORFOLK
718000,2025-08-06T00:00:00Z,NR20 4HA,D,DEREHAM,BRECKLAND,NORFOLK
195000,2025-03-04T00:00:00Z,NR17 2HN,S,ATTLEBOROUGH,BRECKLAND,NORFOLK
415000,2025-08-12T00:00:00Z,NR27 0HS,D,CROMER,NORTH NORFOLK,NORFOLK
342000,2025-09-15T00:00:00Z,NR6 5PE,T,NORWICH,BROADLAND,NORFOLK
240000,2025-09-08T00:00:00Z,PE32 2HR,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
415000,2025-09-19T00:00:00Z,NR26 8TX,D,SHERINGHAM,NORTH NORFOLK,NORFOLK
115000,2025-08-19T00:00:00Z,NR2 4LW,F,NORWICH,NORWICH,NORFOLK
225000,2025-09-09T00:00:00Z,PE33 0ST,T,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
168000,2025-08-18T00:00:00Z,NR30 5UP,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
180000,2025-06-03T00:00:00Z,NR18 0HF,D,WYMONDHAM,SOUTH NORFOLK,NORFOLK
222000,2025-03-31T00:00:00Z,NR28 9XR,S,NORTH WALSHAM,NORTH NORFOLK,NORFOLK
282000,2025-08-29T00:00:00Z,PE38 9LJ,D,DOWNHAM MARKET,KING'S LYNN AND WEST NORFOLK,NORFOLK
390000,2025-09-05T00:00:00Z,NR12 8XA,D,NORWICH,BROADLAND,NORFOLK
190000,2025-08-22T00:00:00Z,PE32 2DU,D,KING'S LYNN,BRECKLAND,NORFOLK
240000,2025-09-11T00:00:00Z,NR25 6SN,D,HOLT,NORTH NORFOLK,NORFOLK
385000,2025-09-19T00:00:00Z,NR17 1SA,D,ATTLEBOROUGH,BRECKLAND,NORFOLK
745000,2025-09-16T00:00:00Z,NR24 2PU,D,MELTON CONSTABLE,NORTH NORFOLK,NORFOLK
280000,2025-08-29T00:00:00Z,NR3 3QB,S,NORWICH,NORWICH,NORFOLK
450000,2025-04-03T00:00:00Z,NR6 5RR,S,NORWICH,BROADLAND,NORFOLK
725000,2025-03-03T00:00:00Z,IP26 4HZ,D,THETFORD,KING'S LYNN AND WEST NORFOLK,NORFOLK
137500,2025-02-14T00:00:00Z,NR5 8QS,F,NORWICH,NORWICH,NORFOLK
390000,2025-02-14T00:00:00Z,NR5 0EG,O,NORWICH,SOUTH NORFOLK,NORFOLK
218500,2025-02-28T00:00:00Z,NR13 5FG,S,NORWICH,BROADLAND,NORFOLK
190000,2025-01-28T00:00:00Z,NR5 9BG,T,NORWICH,NORWICH,NORFOLK
230000,2025-03-28T00:00:00Z,NR8 5FJ,T,NORWICH,SOUTH NORFOLK,NORFOLK
1150000,2025-01-24T00:00:00Z,IP21 4TA,O,DISS,SOUTH NORFOLK,NORFOLK
800000,2025-02-24T00:00:00Z,NR9 4EA,O,NORWICH,SOUTH NORFOLK,NORFOLK
115000,2025-03-12T00:00:00Z,NR3 3QJ,T,NORWICH,NORWICH,NORFOLK
167500,2025-02-28T00:00:00Z,PE30 2AZ,T,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
430304,2025-02-25T00:00:00Z,NR20 5PT,O,DEREHAM,BROADLAND,NORFOLK
340000,2025-03-03T00:00:00Z,NR13 5PU,D,NORWICH,BROADLAND,NORFOLK
227500,2025-02-07T00:00:00Z,PE31 8NL,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
50000,2025-03-03T00:00:00Z,NR29 4BX,O,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
695000,2025-03-07T00:00:00Z,PE31 8AZ,T,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
680000,2025-02-28T00:00:00Z,PE31 8AZ,T,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
855000,2025-02-24T00:00:00Z,NR17 1BW,O,ATTLEBOROUGH,BRECKLAND,NORFOLK
340000,2025-02-07T00:00:00Z,NR5 0UF,T,NORWICH,SOUTH NORFOLK,NORFOLK
332500,2025-08-07T00:00:00Z,NR7 0AB,S,NORWICH,BROADLAND,NORFOLK
470000,2025-09-17T00:00:00Z,NR20 5HF,D,DEREHAM,BRECKLAND,NORFOLK
342000,2025-09-12T00:00:00Z,NR11 6YF,T,NORWICH,BROADLAND,NORFOLK
290000,2025-08-18T00:00:00Z,NR4 7ST,T,NORWICH,SOUTH NORFOLK,NORFOLK
355000,2025-03-28T00:00:00Z,NR31 8DJ,S,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
190000,2025-09-05T00:00:00Z,NR1 2LP,T,NORWICH,NORWICH,NORFOLK
195000,2025-08-15T00:00:00Z,PE30 5GE,T,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
120000,2025-07-31T00:00:00Z,PE30 4EJ,F,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
600000,2025-03-28T00:00:00Z,NR25 7DH,S,HOLT,NORTH NORFOLK,NORFOLK
165000,2025-06-30T00:00:00Z,NR1 1GF,F,NORWICH,NORWICH,NORFOLK
147500,2025-09-05T00:00:00Z,NR3 4SD,F,NORWICH,NORWICH,NORFOLK
525000,2025-09-04T00:00:00Z,NR16 1AR,D,NORWICH,SOUTH NORFOLK,NORFOLK
325000,2025-09-15T00:00:00Z,NR12 8GA,D,NORWICH,NORTH NORFOLK,NORFOLK
325000,2025-09-05T00:00:00Z,NR12 8GL,D,NORWICH,NORTH NORFOLK,NORFOLK
104000,2025-08-28T00:00:00Z,NR26 8HD,F,SHERINGHAM,NORTH NORFOLK,NORFOLK
270000,2025-03-12T00:00:00Z,NR13 5FB,T,NORWICH,BROADLAND,NORFOLK
495000,2025-09-09T00:00:00Z,PE37 7ER,T,SWAFFHAM,BRECKLAND,NORFOLK
195000,2025-09-09T00:00:00Z,NR4 6GD,F,NORWICH,NORWICH,NORFOLK
236000,2025-08-08T00:00:00Z,NR6 5PN,T,NORWICH,BROADLAND,NORFOLK
220000,2025-08-08T00:00:00Z,NR19 1BQ,S,DEREHAM,BRECKLAND,NORFOLK
275000,2025-09-08T00:00:00Z,PE33 9AU,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
780000,2025-09-05T00:00:00Z,NR11 7NP,D,NORWICH,NORTH NORFOLK,NORFOLK
82500,2025-04-02T00:00:00Z,PE30 4TJ,F,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
135000,2025-08-27T00:00:00Z,PE33 0EB,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
250000,2025-03-21T00:00:00Z,NR14 7GR,T,NORWICH,SOUTH NORFOLK,NORFOLK
245000,2025-09-19T00:00:00Z,NR28 0HP,S,NORTH WALSHAM,NORTH NORFOLK,NORFOLK
207500,2025-08-27T00:00:00Z,PE37 8HT,T,SWAFFHAM,BRECKLAND,NORFOLK
200000,2025-09-19T00:00:00Z,PE34 4BD,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
99995,2025-04-04T00:00:00Z,PE30 4TZ,F,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
175000,2025-02-14T00:00:00Z,NR6 5PG,S,NORWICH,BROADLAND,NORFOLK
305000,2025-02-21T00:00:00Z,NR30 4DB,S,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
2790000,2025-01-31T00:00:00Z,NR31 7BF,O,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
118000,2025-02-24T00:00:00Z,NR7 9QY,F,NORWICH,NORWICH,NORFOLK
250000,2025-02-24T00:00:00Z,NR5 8JE,T,NORWICH,NORWICH,NORFOLK
90000,2025-02-28T00:00:00Z,NR27 0BF,F,CROMER,NORTH NORFOLK,NORFOLK
250000,2025-02-28T00:00:00Z,NR9 3GD,S,NORWICH,SOUTH NORFOLK,NORFOLK
499000,2025-01-29T00:00:00Z,NR22 6DR,O,WALSINGHAM,NORTH NORFOLK,NORFOLK
250000,2025-03-19T00:00:00Z,NR1 2LX,S,NORWICH,NORWICH,NORFOLK
210000,2025-03-14T00:00:00Z,NR3 4QQ,T,NORWICH,NORWICH,NORFOLK
575000,2025-02-27T00:00:00Z,IP24 1FS,D,THETFORD,BRECKLAND,NORFOLK
218000,2025-03-21T00:00:00Z,NR30 4NG,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
675000,2025-01-22T00:00:00Z,NR10 3JJ,O,NORWICH,BROADLAND,NORFOLK
320000,2025-02-28T00:00:00Z,PE30 3UH,O,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
300000,2025-01-22T00:00:00Z,IP22 2EY,O,DISS,SOUTH NORFOLK,NORFOLK
180000,2025-02-28T00:00:00Z,NR3 3AR,F,NORWICH,NORWICH,NORFOLK
220000,2025-02-28T00:00:00Z,NR3 3AR,F,NORWICH,NORWICH,NORFOLK
220000,2025-02-28T00:00:00Z,NR3 3AR,F,NORWICH,NORWICH,NORFOLK
275000,2025-02-28T00:00:00Z,NR3 3AR,F,NORWICH,NORWICH,NORFOLK
288300,2025-02-07T00:00:00Z,IP24 2GQ,D,THETFORD,BRECKLAND,NORFOLK
185000,2025-02-28T00:00:00Z,NR3 3AR,F,NORWICH,NORWICH,NORFOLK
220000,2025-02-28T00:00:00Z,NR3 3AR,F,NORWICH,NORWICH,NORFOLK
220000,2025-02-28T00:00:00Z,NR3 3AR,F,NORWICH,NORWICH,NORFOLK
225000,2025-02-28T00:00:00Z,NR3 3AR,F,NORWICH,NORWICH,NORFOLK
235000,2025-02-28T00:00:00Z,NR3 3AR,F,NORWICH,NORWICH,NORFOLK
320000,2025-02-28T00:00:00Z,PE30 3UH,O,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
250000,2025-02-14T00:00:00Z,NR5 8JQ,S,NORWICH,NORWICH,NORFOLK
780000,2025-03-06T00:00:00Z,NR30 2DN,O,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
70000,2025-03-21T00:00:00Z,NR31 0LB,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
110500,2025-01-27T00:00:00Z,NR2 4LB,O,NORWICH,NORWICH,NORFOLK
87500,2025-03-14T00:00:00Z,NR30 2DW,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
145000,2025-02-28T00:00:00Z,PE30 2AH,T,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
150000,2025-02-14T00:00:00Z,IP21 4YJ,F,DISS,SOUTH NORFOLK,NORFOLK
376000,2025-01-10T00:00:00Z,IP6 0TF,D,IPSWICH,MID SUFFOLK,SUFFOLK
362600,2025-01-27T00:00:00Z,IP18 6UR,T,SOUTHWOLD,EAST SUFFOLK,SUFFOLK
340000,2025-01-27T00:00:00Z,CO10 9DE,D,SUDBURY,BABERGH,SUFFOLK
380000,2025-01-16T00:00:00Z,NR32 3PZ,F,LOWESTOFT,EAST SUFFOLK,SUFFOLK
500000,2025-01-31T00:00:00Z,CO7 6JR,D,COLCHESTER,BABERGH,SUFFOLK
175000,2025-02-21T00:00:00Z,NR32 3PD,T,LOWESTOFT,EAST SUFFOLK,SUFFOLK
188000,2025-02-26T00:00:00Z,IP33 3XT,T,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
335000,2025-01-17T00:00:00Z,IP4 4RX,S,IPSWICH,IPSWICH,SUFFOLK
