price,transfer_date,postcode,property_type,town_city,district,county
605000,2024-04-19T00:00:00Z,IP19 0JY,D,HALESWORTH,EAST SUFFOLK,SUFFOLK
565000,2024-04-12T00:00:00Z,IP29 4HS,D,BURY ST EDMUNDS,BABERGH,SUFFOLK
143000,2024-03-27T00:00:00Z,NR32 2DJ,T,LOWESTOFT,EAST SUFFOLK,SUFFOLK
210000,2024-04-11T00:00:00Z,IP4 4NR,S,IPSWICH,IPSWICH,SUFFOLK
257500,2024-03-28T00:00:00Z,IP1 5ER,D,IPSWICH,IPSWICH,SUFFOLK
375000,2024-03-18T00:00:00Z,NR33 7TG,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
245000,2024-03-26T00:00:00Z,NR33 7PA,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
210000,2024-01-03T00:00:00Z,IP2 8QU,S,IPSWICH,IPSWICH,SUFFOLK
249950,2024-03-15T00:00:00Z,IP4 5ES,S,IPSWICH,IPSWICH,SUFFOLK
212000,2024-04-05T00:00:00Z,NR33 9DY,S,LOWESTOFT,EAST SUFFOLK,SUFFOLK
275000,2024-02-21T00:00:00Z,NR33 7DA,T,LOWESTOFT,EAST SUFFOLK,SUFFOLK
200000,2024-04-26T00:00:00Z,IP9 1RP,S,IPSWICH,BABERGH,SUFFOLK
310000,2024-04-05T00:00:00Z,CB8 7RU,S,NEWMARKET,WEST SUFFOLK,SUFFOLK
230000,2024-01-05T00:00:00Z,IP9 1RJ,S,IPSWICH,BABERGH,SUFFOLK
94000,2024-04-03T00:00:00Z,NR32 2LB,T,LOWESTOFT,EAST SUFFOLK,SUFFOLK
195000,2024-03-22T00:00:00Z,NR33 8JB,T,LOWESTOFT,EAST SUFFOLK,SUFFOLK
215000,2024-03-22T00:00:00Z,NR32 2QT,T,LOWESTOFT,EAST SUFFOLK,SUFFOLK
432000,2024-02-28T00:00:00Z,NR34 7HY,S,BECCLES,EAST SUFFOLK,SUFFOLK
420000,2024-04-05T00:00:00Z,IP19 9BU,D,HALESWORTH,EAST SUFFOLK,SUFFOLK
265000,2024-01-15T00:00:00Z,IP17 2NT,S,SAXMUNDHAM,EAST SUFFOLK,SUFFOLK
240000,2024-04-05T00:00:00Z,IP9 1RR,S,IPSWICH,BABERGH,SUFFOLK
295000,2024-04-11T00:00:00Z,NR32 5LP,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
277500,2024-04-12T00:00:00Z,CO10 7NX,S,SUDBURY,BABERGH,SUFFOLK
136000,2024-03-19T00:00:00Z,IP2 8DF,T,IPSWICH,IPSWICH,SUFFOLK
310000,2024-04-10T00:00:00Z,IP7 5BD,S,IPSWICH,BABERGH,SUFFOLK
300000,2024-03-22T00:00:00Z,NR33 8JW,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
216000,2024-04-26T00:00:00Z,IP32 7JN,S,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
332000,2024-04-04T00:00:00Z,IP11 9LD,S,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
250000,2024-03-28T00:00:00Z,NR33 9BT,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
475000,2024-03-28T00:00:00Z,IP14 4PQ,D,STOWMARKET,MID SUFFOLK,SUFFOLK
275000,2024-02-19T00:00:00Z,IP29 5AG,T,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
200000,2024-04-04T00:00:00Z,IP6 8DG,T,IPSWICH,MID SUFFOLK,SUFFOLK
327500,2024-06-14T00:00:00Z,NR30 5AH,O,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
250000,2024-07-18T00:00:00Z,NR12 7AA,F,NORWICH,BROADLAND,NORFOLK
180000,2024-07-03T00:00:00Z,PE34 3LX,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
200000,2024-04-02T00:00:00Z,NR15 2XW,O,NORWICH,SOUTH NORFOLK,NORFOLK
175000,2024-02-23T00:00:00Z,IP17 1EY,T,SAXMUNDHAM,EAST SUFFOLK,SUFFOLK
425000,2024-04-26T00:00:00Z,NR34 7NF,D,BECCLES,EAST SUFFOLK,SUFFOLK
375000,2024-03-25T00:00:00Z,IP17 1UA,D,SAXMUNDHAM,EAST SUFFOLK,SUFFOLK
303000,2024-02-29T00:00:00Z,IP33 2SB,T,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
302500,2024-03-26T00:00:00Z,IP13 9DF,S,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
198000,2024-04-17T00:00:00Z,CB8 0EU,T,NEWMARKET,WEST SUFFOLK,SUFFOLK
244000,2024-01-12T00:00:00Z,IP33 2DG,T,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
235000,2024-03-25T00:00:00Z,CB9 8NR,T,HAVERHILL,WEST SUFFOLK,SUFFOLK
230000,2024-04-18T00:00:00Z,IP5 2GW,T,IPSWICH,EAST SUFFOLK,SUFFOLK
200000,2024-04-11T00:00:00Z,IP16 4AQ,S,LEISTON,EAST SUFFOLK,SUFFOLK
180000,2024-04-18T00:00:00Z,IP19 8LS,T,HALESWORTH,EAST SUFFOLK,SUFFOLK
218000,2024-02-28T00:00:00Z,IP27 9EE,D,BRANDON,WEST SUFFOLK,SUFFOLK
257500,2024-02-23T00:00:00Z,CB8 0AW,T,NEWMARKET,WEST SUFFOLK,SUFFOLK
130000,2024-03-28T00:00:00Z,IP33 2SD,F,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
540000,2024-03-15T00:00:00Z,IP29 5SQ,D,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
204000,2024-03-13T00:00:00Z,IP14 6RD,T,STOWMARKET,MID SUFFOLK,SUFFOLK
1350000,2024-03-12T00:00:00Z,IP28 6NH,D,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
187000,2024-04-02T00:00:00Z,IP4 1NZ,S,IPSWICH,IPSWICH,SUFFOLK
335000,2024-04-03T00:00:00Z,IP30 9UU,D,BURY ST EDMUNDS,MID SUFFOLK,SUFFOLK
135000,2024-03-26T00:00:00Z,NR32 2HJ,T,LOWESTOFT,EAST SUFFOLK,SUFFOLK
530000,2024-01-23T00:00:00Z,CO10 9QL,D,SUDBURY,BABERGH,SUFFOLK
229000,2024-04-05T00:00:00Z,NR33 8DY,S,LOWESTOFT,EAST SUFFOLK,SUFFOLK
527000,2024-02-22T00:00:00Z,IP12 4LD,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
298000,2024-03-28T00:00:00Z,CB9 9QF,D,HAVERHILL,WEST SUFFOLK,SUFFOLK
500000,2024-03-28T00:00:00Z,CO7 6JN,D,COLCHESTER,BABERGH,SUFFOLK
430000,2024-04-15T00:00:00Z,IP4 5TP,D,IPSWICH,EAST SUFFOLK,SUFFOLK
173050,2024-01-05T00:00:00Z,NR32 2BH,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
217000,2024-03-27T00:00:00Z,IP1 6NE,T,IPSWICH,IPSWICH,SUFFOLK
422500,2024-01-08T00:00:00Z,IP7 5HD,D,IPSWICH,BABERGH,SUFFOLK
395000,2024-03-28T00:00:00Z,IP12 1SX,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
427500,2024-03-08T00:00:00Z,IP4 5QR,D,IPSWICH,EAST SUFFOLK,SUFFOLK
327500,2024-04-16T00:00:00Z,CB9 0EF,S,HAVERHILL,WEST SUFFOLK,SUFFOLK
420000,2024-03-04T00:00:00Z,IP8 4SR,D,IPSWICH,MID SUFFOLK,SUFFOLK
575000,2024-03-13T00:00:00Z,IP18 6NF,D,SOUTHWOLD,EAST SUFFOLK,SUFFOLK
400000,2024-01-05T00:00:00Z,IP3 0QP,S,IPSWICH,IPSWICH,SUFFOLK
172000,2024-03-18T00:00:00Z,NR33 9BE,S,LOWESTOFT,EAST SUFFOLK,SUFFOLK
330000,2024-04-12T00:00:00Z,IP5 2XY,D,IPSWICH,EAST SUFFOLK,SUFFOLK
150000,2024-03-15T00:00:00Z,IP32 6AG,F,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
350000,2024-03-22T00:00:00Z,IP6 0TB,D,IPSWICH,MID SUFFOLK,SUFFOLK
269000,2024-03-08T00:00:00Z,CB8 8SB,S,NEWMARKET,WEST SUFFOLK,SUFFOLK
250000,2024-01-12T00:00:00Z,CB9 9DN,T,HAVERHILL,WEST SUFFOLK,SUFFOLK
343000,2024-01-05T00:00:00Z,CO10 0NE,D,SUDBURY,BABERGH,SUFFOLK
185000,2024-03-22T00:00:00Z,IP8 4EB,T,IPSWICH,MID SUFFOLK,SUFFOLK
220000,2024-03-28T00:00:00Z,NR1 1GS,O,NORWICH,NORWICH,NORFOLK
455000,2024-06-28T00:00:00Z,NR13 4TX,D,NORWICH,BROADLAND,NORFOLK
130000,2024-01-26T00:00:00Z,NR28 9DA,O,NORTH WALSHAM,NORTH NORFOLK,NORFOLK
120000,2024-06-07T00:00:00Z,NR31 0JJ,O,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
30000,2024-06-07T00:00:00Z,NR31 0JJ,O,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
390000,2024-03-01T00:00:00Z,NA,O,DOWNHAM MARKET,KING'S LYNN AND WEST NORFOLK,NORFOLK
25000,2024-07-17T00:00:00Z,NR29 4BX,O,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
24000,2024-03-22T00:00:00Z,NR29 4NW,O,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
200000,2024-04-02T00:00:00Z,NR21 9EN,O,FAKENHAM,NORTH NORFOLK,NORFOLK
380000,2024-06-28T00:00:00Z,NR7 8LP,D,NORWICH,BROADLAND,NORFOLK
300000,2024-02-23T00:00:00Z,NR27 0BP,O,CROMER,NORTH NORFOLK,NORFOLK
282500,2024-02-05T00:00:00Z,NR26 8BA,F,SHERINGHAM,NORTH NORFOLK,NORFOLK
113000,2024-01-31T00:00:00Z,NR35 2TU,O,BUNGAY,SOUTH NORFOLK,NORFOLK
1056510,2024-03-06T00:00:00Z,NR21 9HP,O,FAKENHAM,NORTH NORFOLK,NORFOLK
382756,2024-01-26T00:00:00Z,NR13 6LE,D,NORWICH,BROADLAND,NORFOLK
264000,2024-02-15T00:00:00Z,PE31 6NH,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
1909700,2024-03-27T00:00:00Z,IP24 2FF,O,THETFORD,BRECKLAND,NORFOLK
306000,2024-03-22T00:00:00Z,NR33 7LE,S,LOWESTOFT,EAST SUFFOLK,SUFFOLK
347000,2024-03-01T00:00:00Z,IP31 2EF,D,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
195000,2024-03-28T00:00:00Z,IP14 5TP,S,STOWMARKET,MID SUFFOLK,SUFFOLK
412000,2024-03-27T00:00:00Z,IP14 5JA,D,STOWMARKET,MID SUFFOLK,SUFFOLK
257500,2024-04-03T00:00:00Z,IP11 0XS,S,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
333350,2024-03-08T00:00:00Z,IP33 1NP,S,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
317000,2024-03-22T00:00:00Z,CB8 0QD,S,NEWMARKET,WEST SUFFOLK,SUFFOLK
303500,2024-04-12T00:00:00Z,IP28 8AJ,D,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
175000,2024-03-22T00:00:00Z,IP1 4BG,T,IPSWICH,IPSWICH,SUFFOLK
630000,2024-02-12T00:00:00Z,CB8 9PP,D,NEWMARKET,WEST SUFFOLK,SUFFOLK
200000,2024-01-05T00:00:00Z,IP14 5QS,T,STOWMARKET,MID SUFFOLK,SUFFOLK
315000,2024-03-22T00:00:00Z,IP28 7JJ,S,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
315000,2024-03-28T00:00:00Z,IP3 9TD,D,IPSWICH,IPSWICH,SUFFOLK
368000,2024-04-04T00:00:00Z,IP27 0AP,D,BRANDON,WEST SUFFOLK,SUFFOLK
230000,2024-02-28T00:00:00Z,IP27 0HG,D,BRANDON,WEST SUFFOLK,SUFFOLK
775000,2024-03-01T00:00:00Z,CO10 5PN,T,SUDBURY,BABERGH,SUFFOLK
123243,2024-04-10T00:00:00Z,IP33 1YW,T,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
328000,2024-03-27T00:00:00Z,IP8 3UA,D,IPSWICH,BABERGH,SUFFOLK
400000,2024-03-22T00:00:00Z,IP4 5SL,D,IPSWICH,IPSWICH,SUFFOLK
556000,2024-03-25T00:00:00Z,CO10 0HP,D,SUDBURY,BABERGH,SUFFOLK
280000,2024-03-21T00:00:00Z,NR33 8NB,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
196000,2024-01-03T00:00:00Z,IP33 1JN,D,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
178000,2024-01-04T00:00:00Z,IP27 0UT,S,BRANDON,WEST SUFFOLK,SUFFOLK
300000,2024-02-19T00:00:00Z,IP9 2QX,S,IPSWICH,BABERGH,SUFFOLK
297500,2024-01-04T00:00:00Z,IP5 2DU,S,IPSWICH,EAST SUFFOLK,SUFFOLK
224000,2024-03-01T00:00:00Z,NR34 9DN,T,BECCLES,EAST SUFFOLK,SUFFOLK
221000,2024-03-25T00:00:00Z,IP4 1NL,T,IPSWICH,IPSWICH,SUFFOLK
310000,2024-03-28T00:00:00Z,IP5 1HP,T,IPSWICH,EAST SUFFOLK,SUFFOLK
527000,2024-03-22T00:00:00Z,IP33 2SN,D,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
213000,2024-03-28T00:00:00Z,IP2 8BJ,T,IPSWICH,IPSWICH,SUFFOLK
400000,2024-03-21T00:00:00Z,IP17 1WU,D,SAXMUNDHAM,EAST SUFFOLK,SUFFOLK
525000,2024-03-22T00:00:00Z,IP22 1RG,D,DISS,MID SUFFOLK,SUFFOLK
270000,2024-03-21T00:00:00Z,IP8 3QW,D,IPSWICH,BABERGH,SUFFOLK
160500,2024-05-24T00:00:00Z,PE14 7DX,D,WISBECH,KING'S LYNN AND WEST NORFOLK,NORFOLK
272600,2024-05-16T00:00:00Z,NR20 3UT,D,DEREHAM,BRECKLAND,NORFOLK
463712,2024-03-22T00:00:00Z,NR9 5FN,O,NORWICH,SOUTH NORFOLK,NORFOLK
285000,2024-05-28T00:00:00Z,NR6 7FH,S,NORWICH,BROADLAND,NORFOLK
272600,2024-05-31T00:00:00Z,IP24 2FD,S,THETFORD,BRECKLAND,NORFOLK
288300,2024-06-19T00:00:00Z,IP24 2GR,D,THETFORD,BRECKLAND,NORFOLK
279000,2024-06-05T00:00:00Z,NR6 7FH,S,NORWICH,BROADLAND,NORFOLK
292950,2024-06-19T00:00:00Z,NR18 9UJ,S,WYMONDHAM,SOUTH NORFOLK,NORFOLK
299250,2024-06-21T00:00:00Z,NR18 9NB,S,WYMONDHAM,SOUTH NORFOLK,NORFOLK
377357,2024-03-28T00:00:00Z,NR4 7WU,S,NORWICH,SOUTH NORFOLK,NORFOLK
292950,2024-06-28T00:00:00Z,NR18 9SQ,S,WYMONDHAM,SOUTH NORFOLK,NORFOLK
292950,2024-06-28T00:00:00Z,NR18 9SQ,S,WYMONDHAM,SOUTH NORFOLK,NORFOLK
294500,2024-06-28T00:00:00Z,IP24 2GQ,S,THETFORD,BRECKLAND,NORFOLK
347500,2024-02-27T00:00:00Z,IP12 2UN,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
380000,2024-04-18T00:00:00Z,IP18 6SU,D,SOUTHWOLD,EAST SUFFOLK,SUFFOLK
275000,2024-04-15T00:00:00Z,IP27 9AG,S,BRANDON,WEST SUFFOLK,SUFFOLK
145666,2024-04-02T00:00:00Z,IP17 2PD,T,SAXMUNDHAM,EAST SUFFOLK,SUFFOLK
375000,2024-04-12T00:00:00Z,IP3 9GF,D,IPSWICH,IPSWICH,SUFFOLK
171500,2024-04-19T00:00:00Z,IP14 1RJ,T,STOWMARKET,MID SUFFOLK,SUFFOLK
286500,2024-04-02T00:00:00Z,IP5 2DQ,T,IPSWICH,EAST SUFFOLK,SUFFOLK
392500,2024-03-21T00:00:00Z,IP17 1WU,D,SAXMUNDHAM,EAST SUFFOLK,SUFFOLK
250000,2024-01-04T00:00:00Z,NR32 4EQ,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
260000,2024-03-13T00:00:00Z,IP33 3ZA,T,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
263000,2024-03-15T00:00:00Z,IP1 4JG,S,IPSWICH,IPSWICH,SUFFOLK
262000,2024-03-08T00:00:00Z,IP19 8SA,S,HALESWORTH,EAST SUFFOLK,SUFFOLK
200000,2024-04-03T00:00:00Z,IP2 9SD,S,IPSWICH,IPSWICH,SUFFOLK
205000,2024-03-14T00:00:00Z,NR35 1RE,S,BUNGAY,EAST SUFFOLK,SUFFOLK
238000,2024-04-03T00:00:00Z,CB9 7PW,T,HAVERHILL,WEST SUFFOLK,SUFFOLK
280000,2024-04-25T00:00:00Z,NR32 4UH,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
255000,2024-03-21T00:00:00Z,NR32 4GF,S,LOWESTOFT,EAST SUFFOLK,SUFFOLK
240000,2024-01-23T00:00:00Z,IP7 5QQ,S,IPSWICH,BABERGH,SUFFOLK
225000,2024-01-15T00:00:00Z,IP2 9XQ,T,IPSWICH,BABERGH,SUFFOLK
687500,2024-04-03T00:00:00Z,IP28 6EQ,D,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
75000,2024-04-16T00:00:00Z,IP2 8JR,F,IPSWICH,IPSWICH,SUFFOLK
295000,2024-01-03T00:00:00Z,IP27 0XE,D,BRANDON,WEST SUFFOLK,SUFFOLK
310000,2024-04-18T00:00:00Z,IP8 4EG,S,IPSWICH,MID SUFFOLK,SUFFOLK
2200000,2024-01-23T00:00:00Z,CB8 7BT,D,NEWMARKET,WEST SUFFOLK,SUFFOLK
425000,2024-01-05T00:00:00Z,IP11 0RP,D,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
318000,2024-03-21T00:00:00Z,CB9 7RB,T,HAVERHILL,WEST SUFFOLK,SUFFOLK
263000,2024-03-22T00:00:00Z,IP4 4PL,T,IPSWICH,IPSWICH,SUFFOLK
137500,2024-03-22T00:00:00Z,IP19 8SB,T,HALESWORTH,EAST SUFFOLK,SUFFOLK
207500,2024-01-05T00:00:00Z,IP5 2FF,F,IPSWICH,EAST SUFFOLK,SUFFOLK
205000,2024-01-03T00:00:00Z,NR32 3LT,T,LOWESTOFT,EAST SUFFOLK,SUFFOLK
280000,2024-04-02T00:00:00Z,CO10 0UZ,S,SUDBURY,BABERGH,SUFFOLK
185000,2024-04-02T00:00:00Z,CO10 2DB,T,SUDBURY,BABERGH,SUFFOLK
259000,2024-01-03T00:00:00Z,IP21 5HH,T,EYE,MID SUFFOLK,SUFFOLK
88500,2024-03-05T00:00:00Z,IP2 8JS,F,IPSWICH,IPSWICH,SUFFOLK
205000,2024-04-05T00:00:00Z,NR34 7BH,S,BECCLES,EAST SUFFOLK,SUFFOLK
245000,2024-01-05T00:00:00Z,IP2 8JU,S,IPSWICH,IPSWICH,SUFFOLK
178000,2024-04-10T00:00:00Z,IP14 2EG,D,STOWMARKET,MID SUFFOLK,SUFFOLK
175000,2024-01-10T00:00:00Z,IP5 2PW,T,IPSWICH,EAST SUFFOLK,SUFFOLK
167500,2024-02-23T00:00:00Z,IP27 9AU,D,BRANDON,WEST SUFFOLK,SUFFOLK
225000,2024-01-03T00:00:00Z,IP28 8FF,T,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
720000,2024-01-08T00:00:00Z,IP15 5JE,D,ALDEBURGH,EAST SUFFOLK,SUFFOLK
585000,2024-03-22T00:00:00Z,IP29 4DH,D,BURY ST EDMUNDS,BABERGH,SUFFOLK
205000,2024-04-08T00:00:00Z,IP14 5BH,D,STOWMARKET,MID SUFFOLK,SUFFOLK
400000,2024-04-19T00:00:00Z,IP14 4NJ,D,STOWMARKET,MID SUFFOLK,SUFFOLK
283000,2024-02-13T00:00:00Z,IP6 8PZ,S,IPSWICH,MID SUFFOLK,SUFFOLK
555000,2024-01-10T00:00:00Z,IP5 2EW,D,IPSWICH,EAST SUFFOLK,SUFFOLK
200000,2024-03-28T00:00:00Z,CO10 8NY,F,SUDBURY,WEST SUFFOLK,SUFFOLK
242500,2024-03-13T00:00:00Z,IP1 3QJ,T,IPSWICH,IPSWICH,SUFFOLK
95000,2024-03-19T00:00:00Z,IP1 2QG,F,IPSWICH,IPSWICH,SUFFOLK
340000,2024-04-09T00:00:00Z,IP7 7AU,S,IPSWICH,BABERGH,SUFFOLK
525000,2024-04-15T00:00:00Z,IP4 3BG,D,IPSWICH,IPSWICH,SUFFOLK
535000,2024-03-28T00:00:00Z,IP3 8BW,D,IPSWICH,IPSWICH,SUFFOLK
220000,2024-03-27T00:00:00Z,IP14 5BD,S,STOWMARKET,MID SUFFOLK,SUFFOLK
120000,2024-01-18T00:00:00Z,IP3 8GG,F,IPSWICH,IPSWICH,SUFFOLK
320000,2024-03-21T00:00:00Z,NR33 7AQ,S,LOWESTOFT,EAST SUFFOLK,SUFFOLK
145000,2024-03-22T00:00:00Z,IP32 6BP,F,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
90000,2024-04-19T00:00:00Z,NR34 9RU,T,BECCLES,EAST SUFFOLK,SUFFOLK
635000,2024-04-19T00:00:00Z,IP12 1AX,S,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
112500,2024-03-12T00:00:00Z,IP4 1JZ,F,IPSWICH,IPSWICH,SUFFOLK
500000,2024-01-03T00:00:00Z,CB8 7AB,D,NEWMARKET,WEST SUFFOLK,SUFFOLK
270000,2024-03-14T00:00:00Z,IP32 7PT,S,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
158000,2024-02-27T00:00:00Z,IP5 2FZ,F,IPSWICH,EAST SUFFOLK,SUFFOLK
380000,2024-03-12T00:00:00Z,IP33 2TE,D,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
245000,2024-04-03T00:00:00Z,IP33 2FB,F,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
232500,2024-03-28T00:00:00Z,IP2 9RB,S,IPSWICH,IPSWICH,SUFFOLK
142500,2024-04-10T00:00:00Z,IP11 7EH,F,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
204500,2024-03-28T00:00:00Z,IP2 0ET,F,IPSWICH,IPSWICH,SUFFOLK
235000,2024-03-28T00:00:00Z,IP27 0EX,T,BRANDON,WEST SUFFOLK,SUFFOLK
475000,2024-03-22T00:00:00Z,IP12 4RU,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
150000,2024-02-23T00:00:00Z,IP8 3AJ,F,IPSWICH,BABERGH,SUFFOLK
130000,2024-03-01T00:00:00Z,IP17 1AB,F,SAXMUNDHAM,EAST SUFFOLK,SUFFOLK
425000,2024-03-28T00:00:00Z,CO10 8NP,T,SUDBURY,WEST SUFFOLK,SUFFOLK
488000,2024-03-26T00:00:00Z,IP6 0SP,D,IPSWICH,MID SUFFOLK,SUFFOLK
232000,2024-04-11T00:00:00Z,IP4 5EX,S,IPSWICH,IPSWICH,SUFFOLK
246000,2024-01-04T00:00:00Z,IP12 1LE,T,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
330000,2024-03-28T00:00:00Z,IP27 0TH,T,BRANDON,WEST SUFFOLK,SUFFOLK
427000,2024-03-21T00:00:00Z,CO6 4UH,D,COLCHESTER,BABERGH,SUFFOLK
550000,2024-04-09T00:00:00Z,IP21 5PU,D,EYE,MID SUFFOLK,SUFFOLK
460000,2024-03-28T00:00:00Z,IP5 1JU,D,IPSWICH,EAST SUFFOLK,SUFFOLK
220000,2024-03-28T00:00:00Z,CB9 8EA,T,HAVERHILL,WEST SUFFOLK,SUFFOLK
230000,2024-03-28T00:00:00Z,IP1 4DG,T,IPSWICH,IPSWICH,SUFFOLK
302500,2024-03-22T00:00:00Z,IP12 4HT,T,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
405000,2024-03-22T00:00:00Z,IP4 5SX,D,IPSWICH,EAST SUFFOLK,SUFFOLK
530000,2024-02-14T00:00:00Z,IP19 0QP,D,HALESWORTH,EAST SUFFOLK,SUFFOLK
180000,2024-01-03T00:00:00Z,NR33 7JH,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
570000,2024-03-27T00:00:00Z,CB8 8SN,S,NEWMARKET,WEST SUFFOLK,SUFFOLK
265000,2024-04-12T00:00:00Z,IP14 1TB,S,STOWMARKET,MID SUFFOLK,SUFFOLK
342000,2024-02-29T00:00:00Z,IP31 3FG,T,BURY ST EDMUNDS,MID SUFFOLK,SUFFOLK
710000,2024-02-28T00:00:00Z,IP12 4LF,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
354000,2024-04-10T00:00:00Z,IP11 2LF,S,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
180000,2024-03-22T00:00:00Z,IP28 7PD,T,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
238750,2024-03-12T00:00:00Z,IP11 0XS,S,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
255500,2024-03-15T00:00:00Z,IP14 2PF,D,STOWMARKET,MID SUFFOLK,SUFFOLK
500000,2024-04-26T00:00:00Z,IP12 1BE,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
240000,2024-04-05T00:00:00Z,IP6 8ED,T,IPSWICH,MID SUFFOLK,SUFFOLK
195000,2024-04-15T00:00:00Z,IP2 0HH,S,IPSWICH,IPSWICH,SUFFOLK
180000,2024-03-22T00:00:00Z,IP1 2GD,F,IPSWICH,IPSWICH,SUFFOLK
282500,2024-04-25T00:00:00Z,NR32 4EE,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
342000,2024-03-28T00:00:00Z,IP4 4JZ,D,IPSWICH,IPSWICH,SUFFOLK
236500,2024-04-08T00:00:00Z,IP3 0PB,S,IPSWICH,IPSWICH,SUFFOLK
266000,2024-06-28T00:00:00Z,NR20 3GD,S,DEREHAM,BRECKLAND,NORFOLK
284755,2024-07-12T00:00:00Z,IP24 2GG,S,THETFORD,BRECKLAND,NORFOLK
242360,2024-06-14T00:00:00Z,NR14 7TA,O,NORWICH,SOUTH NORFOLK,NORFOLK
205000,2024-03-22T00:00:00Z,IP33 1XY,F,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
260000,2024-03-13T00:00:00Z,IP14 5UX,T,STOWMARKET,MID SUFFOLK,SUFFOLK
255000,2024-03-22T00:00:00Z,IP13 0RX,S,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
627500,2024-03-28T00:00:00Z,NR32 3PL,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
390000,2024-03-15T00:00:00Z,IP17 3HE,T,SAXMUNDHAM,EAST SUFFOLK,SUFFOLK
465000,2024-01-05T00:00:00Z,NR34 7RB,S,BECCLES,EAST SUFFOLK,SUFFOLK
105000,2024-03-08T00:00:00Z,IP4 4PQ,F,IPSWICH,IPSWICH,SUFFOLK
200000,2024-01-17T00:00:00Z,NR32 4JH,T,LOWESTOFT,EAST SUFFOLK,SUFFOLK
205000,2024-03-06T00:00:00Z,IP11 7DJ,F,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
452000,2024-04-04T00:00:00Z,CO10 9FA,T,SUDBURY,BABERGH,SUFFOLK
215000,2024-04-23T00:00:00Z,IP15 5QH,D,ALDEBURGH,EAST SUFFOLK,SUFFOLK
270000,2024-04-25T00:00:00Z,NR33 8BL,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
